product_id,category_id,product_name,description,image,owner_id,created_at,updated_at,additional_data
642,7,Illustrated Biography,"Illustrated Biography - Tempête appeler commencer large mener servir.

Docteur eaux tache tantôt doute.

Key Features:
• Bestseller
• Machine washable
• High quality

Quisquam quibusdam laudantium occaecati minus.",product_7_642_illustrated_biograph.jpg,381,2024-09-01 16:34:02.063102,2024-09-30 16:34:02.063102,"{'brand': 'Reed, Williams and Murphy', 'model': 'P9553', 'weight': 2.98, 'dimensions': '19x11x42', 'color': 'Red', 'material': 'Glass', 'country_of_origin': 'Denmark', 'warranty': '2 years', 'keywords': ['schauen', '虐待', 'zusammen', 'neque', 'コミュニケーション', '障害', 'finally', 'facere'], 'quality_score': 3}"
643,16,Premium Drone,"Premium Drone - Rise professor bring change trade accept.

Kalt alle Jahr besser. Fahren Hand Küche sagen Familie.

Key Features:
• Eco-friendly materials
• Comfortable fit
• High quality
• Versatile style

新闻我的这个主要很多她的.",product_16_643_premium_drone.jpg,246,2024-07-03 16:34:02.063244,2024-09-20 16:34:02.063244,"{'brand': 'Leroy S.A.R.L.', 'model': 'P6710', 'weight': 7.57, 'dimensions': '9x34x48', 'color': 'Black', 'material': 'Ceramic', 'country_of_origin': 'Algerien', 'warranty': '5 years', 'keywords': ['rise', 'Haare', 'see'], 'quality_score': 3}"
644,5,Elegant Dress,"Elegant Dress - 以后我们有关首页一些显示客户.

Bord par titre joie après grand. Porter occuper cinquante sang.

Key Features:
• Multi-functional
• Great value
• High quality
• Timer function

コーナートリビュート柔らかい持ってる溝。",product_5_644_elegant_dress.jpg,20,2025-02-09 16:34:02.063280,2025-04-18 16:34:02.063282,"{'brand': 'Evans Group', 'model': 'P6376', 'weight': 7.53, 'dimensions': '34x20x17', 'color': 'Red', 'material': 'Ceramic', 'country_of_origin': 'Samoa', 'warranty': None, 'keywords': ['sommeil', 'Meer', 'eius', 'wünschen', 'wer'], 'quality_score': 3}"
645,6,Stainless Steel Coffee Maker,"Stainless Steel Coffee Maker - Supérieur poche bonheur.

学校部分部分程序必须得到.

Key Features:
• Voice control
• Great value
• High-resolution display

リニア明らかにする立派な擁するスマッシュパン月。",product_6_645_stainless_steel_coff.jpg,53,2024-05-28 16:34:02.063339,2024-08-02 16:34:02.063339,"{'brand': 'Weinhold AG', 'model': 'P6598', 'weight': 7.54, 'dimensions': '35x8x50', 'color': 'Black', 'material': 'Fabric', 'country_of_origin': 'モーリシャス', 'warranty': '1 year', 'keywords': ['church', 'porter', '已经', 'to', 'Wald', '一些', '市场'], 'quality_score': 3}"
646,15,ArtisanCraft Complete Biography A876,"ArtisanCraft Complete Biography A876 - 商品还有情况介绍教育为了.

同行腐ったトーン主人犯罪者拡張。

Key Features:
• Easy to use
• HD camera
• High quality

緩むコピー試してみるボトル装置差別する。",product_15_646_artisancraft_complet.jpg,12,2023-05-29 16:34:02.063384,2023-07-03 16:34:02.063384,"{'brand': 'Mallet Blanchet S.A.R.L.', 'model': 'P3421', 'weight': 5.65, 'dimensions': '28x28x38', 'color': 'White', 'material': 'Metal', 'country_of_origin': 'Vanuatu', 'warranty': '2 years', 'keywords': ['assumenda', 'フレーム', 'itaque'], 'quality_score': 3}"
647,10,NatureEssence Automatic Blender T761,"NatureEssence Automatic Blender T761 - Après mentir trois agiter oser agent.

Tragen traurig weinen vielleicht Lehrerin braun uns. Opa für damit bauen baden.

Key Features:
• Bestseller
• Machine washable
• Easy to use
• Great value
• Breathable fabric

Follow fall expert whether while surface.",product_10_647_natureessence_automa.jpg,354,2024-09-02 16:34:02.063422,2024-09-04 16:34:02.063422,"{'brand': '株式会社前田食品', 'model': 'P5073', 'weight': 9.59, 'dimensions': '35x9x37', 'color': 'Blue', 'material': 'Wood', 'country_of_origin': 'Aserbaidschan', 'warranty': '1 year', 'keywords': ['voluptates', 'tempête', '或者', 'section', 'キャビン', '不断', 'Wasser', 'if'], 'quality_score': 2}"
648,10,Compact Coffee Maker 2025 Model,"Compact Coffee Maker 2025 Model - Six poitrine intérêt paquet accent droit sourd.

Start around like call pressure officer civil. International happy young above want answer TV.

Key Features:
• Bestseller
• Machine washable
• Made with premium materials
• Durable stitching
• Versatile style

Nation week trouble foreign lot total meet a.",product_10_648_compact_coffee_maker.jpg,15,2024-12-21 16:34:02.063477,2025-02-13 16:34:02.063477,"{'brand': 'Vallée Le Gall SA', 'model': 'P5904', 'weight': 2.2, 'dimensions': '30x14x26', 'color': 'Black', 'material': 'Wood', 'country_of_origin': 'Cookinseln', 'warranty': 'Lifetime', 'keywords': ['ボトル', 'チーズ', 'light', 'laborum', 'enfant', 'accusantium', 'vide'], 'quality_score': 4}"
649,15,HomeStyle Illustrated History Book R555,"HomeStyle Illustrated History Book R555 - Facere eum fuga animi deleniti culpa iusto.

Member public woman generation rest business work. Second build most environment message grow begin face.

Key Features:
• Long battery life
• Customer favorite
• High-resolution display
• Great value
• Noise cancellation

Laudantium odio aliquam.",product_15_649_homestyle_illustrate.jpg,318,2025-01-30 16:34:02.063525,2025-02-16 16:34:02.063525,"{'brand': 'Mercier', 'model': 'P8048', 'weight': 0.99, 'dimensions': '41x19x29', 'color': 'Silver', 'material': 'Metal', 'country_of_origin': 'Kiribati', 'warranty': None, 'keywords': ['犯罪者', 'esse', 'pariatur', 'Schule', 'フレーム', 'Mädchen', '保持する', 'pareil'], 'quality_score': 3}"
650,10,Compact Air Fryer,"Compact Air Fryer - Iure nostrum aliquam vel perferendis debitis dignissimos.

Happen cup specific. Ball feeling spend but local particular.

Key Features:
• Machine washable
• Seasonal design
• Durable stitching

Chaleur enfance voisin autant.",product_10_650_compact_air_fryer.jpg,63,2023-10-28 16:34:02.063575,2023-11-27 16:34:02.063575,"{'brand': 'McCarthy-Hussain', 'model': 'P1697', 'weight': 6.63, 'dimensions': '33x16x31', 'color': 'Blue', 'material': 'Metal', 'country_of_origin': 'Jersey', 'warranty': '3 years', 'keywords': ['échapper', 'haben', '功能'], 'quality_score': 3}"
651,5,FashionX Slim-fit Jeans X253,"FashionX Slim-fit Jeans X253 - Too why realize other society.

Réclamer fait rapidement nerveux voler terrain figure. Résister tourner bruit honte mer.

Key Features:
• Satisfaction guaranteed
• Dishwasher safe
• Easy to clean
• Easy to use
• High quality

Fest schaffen aus endlich fährt.",product_5_651_fashionx_slim-fit_je.jpg,217,2024-08-03 16:34:02.063645,2024-10-25 16:34:02.063645,"{'brand': 'Cartwright Ltd', 'model': 'P6297', 'weight': 6.38, 'dimensions': '14x22x35', 'color': 'Gold', 'material': 'Ceramic', 'country_of_origin': 'マルタ共和国', 'warranty': 'Lifetime', 'keywords': ['不会', 'recently', 'ピック', 'special', 'itaque'], 'quality_score': 5}"
652,13,TechPro Slim-fit Dress R519,"TechPro Slim-fit Dress R519 - Risk probably many else agency financial simple national.

Liegen krank tief rechnen Himmel sich. Gerade Seite nie Woche Erde lernen halbe.

Key Features:
• Seasonal design
• Breathable fabric
• Durable construction
• Comfortable fit

Bauer Minutenmir lustig Wort Erde Wald auf.",product_13_652_techpro_slim-fit_dre.jpg,273,2023-05-10 16:34:02.063704,2023-06-26 16:34:02.063704,"{'brand': 'Davids KG', 'model': 'P5313', 'weight': 6.37, 'dimensions': '44x18x30', 'color': 'Black', 'material': 'Fabric', 'country_of_origin': 'モーリシャス', 'warranty': '5 years', 'keywords': ['impedit', 'lernen', 'program', '程序'], 'quality_score': 4}"
653,18,Modern Food Processor,"Modern Food Processor - Maintenir toile champ absence.

符号スマッシュ追放する自体明らかにするクール。大統領分割埋め込む葉。

Key Features:
• Bestseller
• Water resistant
• Customer favorite
• Durable construction

Schicken Luft vor dir natürlich Geld vier.",product_18_653_modern_food_processo.jpg,462,2024-12-13 16:34:02.063745,2024-12-15 16:34:02.063745,"{'brand': 'Devaux Maillet SARL', 'model': 'P1058', 'weight': 5.74, 'dimensions': '12x33x35', 'color': 'Gold', 'material': 'Ceramic', 'country_of_origin': 'Iran', 'warranty': '2 years', 'keywords': ['バーゲン', 'Milch', 'research', 'nicht', 'dolore', '只有', 'reduce'], 'quality_score': 4}"
654,16,NatureEssence Premium Camera W283,"NatureEssence Premium Camera W283 - キャビネットじぶんの見落とす雪叔父数字バス電話。

Trial generation rise either most lay of. Today move court indicate somebody.

Key Features:
• Machine washable
• Eco-friendly materials
• Durable stitching
• Breathable fabric

は厳しい反射発生する雪近代化する出演者。",product_16_654_natureessence_premiu.jpg,5,2024-06-26 16:34:02.063791,2024-08-05 16:34:02.063791,"{'brand': 'Warner-Adkins', 'model': 'P7960', 'weight': 8.08, 'dimensions': '36x8x7', 'color': 'Gold', 'material': 'Glass', 'country_of_origin': 'Haiti', 'warranty': '2 years', 'keywords': ['front', '来源', '通行料金', '有关', 'tempore', 'nice', 'Seite', '葉'], 'quality_score': 3}"
655,1,Elegant Pants,"Elegant Pants - 以及主题正在一次各种.

Consectetur quasi soluta minus. Enim tempora ex.

Key Features:
• Breathable fabric
• High quality
• Eco-friendly materials
• Satisfaction guaranteed

Tuer bleu parole haut prévoir droit combien.",product_1_655_elegant_pants.jpg,458,2024-12-12 16:34:02.063902,2025-02-25 16:34:02.063902,"{'brand': 'Barnett-Hughes', 'model': 'P9388', 'weight': 2.3, 'dimensions': '15x14x26', 'color': 'Red', 'material': 'Ceramic', 'country_of_origin': 'Faroe Islands', 'warranty': '3 years', 'keywords': ['neun', 'スペル', '音乐', 'eius', 'model', '発生する'], 'quality_score': 4}"
656,0,Wireless Laptop,"Wireless Laptop - See Arzt Rad nächste ich.

Est accusamus tenetur maxime quaerat id tempore.

Key Features:
• Satisfaction guaranteed
• High-resolution display
• Fast charging

Large image history bring pass magazine.",product_0_656_wireless_laptop.jpg,318,2023-06-06 16:34:02.064005,2023-07-05 16:34:02.064005,"{'brand': '方正科技信息有限公司', 'model': 'P3183', 'weight': 3.55, 'dimensions': '11x3x17', 'color': 'Black', 'material': 'Leather', 'country_of_origin': '加拿大', 'warranty': '1 year', 'keywords': ['jeune', '不同', 'fuga', 'représenter'], 'quality_score': 2}"
657,2,GourmetChef Durable Coffee Maker G207,"GourmetChef Durable Coffee Maker G207 - Klasse noch müde Ball kommen dazu.

喜欢企业登录提供一切发现情况.关于历史设计电影.

Key Features:
• Multi-functional
• Modern design
• Energy efficient
• BPA-free
• Space-saving

あなた自身血まみれのサワー証言する敵対的な。",product_2_657_gourmetchef_durable_.jpg,326,2024-10-02 16:34:02.064044,2024-11-16 16:34:02.064044,"{'brand': '高橋印刷合同会社', 'model': 'P1974', 'weight': 6.25, 'dimensions': '46x40x20', 'color': 'Black', 'material': 'Leather', 'country_of_origin': 'Kirghizistan', 'warranty': '1 year', 'keywords': ['一直', '方面', 'recusandae', 'Weihnachten'], 'quality_score': 3}"
658,8,Premium Camera,"Premium Camera - Baum Hand helfen Freund.

は狐クール電池本質的な立派なバスケット。

Key Features:
• Bestseller
• Energy efficient
• Satisfaction guaranteed
• High quality
• Multi-functional

Occaecati a id amet aspernatur.",product_8_658_premium_camera.jpg,52,2024-08-15 16:34:02.064089,2024-08-18 16:34:02.064089,"{'brand': 'Hörle Krein KGaA', 'model': 'P7114', 'weight': 0.87, 'dimensions': '32x20x10', 'color': 'White', 'material': 'Wood', 'country_of_origin': 'Myanmar', 'warranty': None, 'keywords': ['Berg', 'séparer', 'our', 'according', 'picture'], 'quality_score': 2}"
659,6,Modern Knife Set,"Modern Knife Set - Hot strong or follow fund financial.

管理方法查看.

Key Features:
• Bestseller
• Lightweight design
• Voice control
• Long battery life

Perdu soleil propos six.",product_6_659_modern_knife_set.jpg,496,2024-11-14 16:34:02.064130,2024-11-27 16:34:02.064130,"{'brand': '超艺信息有限公司', 'model': 'P1823', 'weight': 4.8, 'dimensions': '10x35x26', 'color': 'Blue', 'material': 'Leather', 'country_of_origin': 'Swaziland', 'warranty': 'Lifetime', 'keywords': ['游戏', 'tout', '根据', '溝'], 'quality_score': 3}"
660,1,Designer Blazer 2023 Model,"Designer Blazer 2023 Model - Bauen spielen endlich böse zwei.

Souvenir après honte parcourir poésie français te. Roman bête plaine détail.

Key Features:
• Bestseller
• Comfortable fit
• Machine washable
• Great value

自己信息不过发布还有全国.",product_1_660_designer_blazer_2023.jpg,92,2023-07-05 16:34:02.064166,2023-07-09 16:34:02.064166,"{'brand': 'Ruiz Bruneau et Fils', 'model': 'P9908', 'weight': 5.88, 'dimensions': '1x22x30', 'color': 'Blue', 'material': 'Fabric', 'country_of_origin': 'Somalie', 'warranty': '2 years', 'keywords': ['作品', 'côté', 'schenken'], 'quality_score': 2}"
661,1,Casual T-Shirt,"Casual T-Shirt - 内容他的游戏以上怎么品牌.

Address meet red theory court stuff.

Key Features:
• Breathable fabric
• Great value
• Eco-friendly materials
• Machine washable

知覚ブラケット舗装助けて供給〜怒り。",product_1_661_casual_t-shirt.jpg,48,2025-03-26 16:34:02.064205,2025-04-12 16:34:02.064205,"{'brand': 'Maillet SARL', 'model': 'P1567', 'weight': 6.58, 'dimensions': '11x11x6', 'color': 'Black', 'material': 'Metal', 'country_of_origin': 'Chili', 'warranty': '5 years', 'keywords': ['ヒット', 'eum', 'sure', 'inside', 'entre', 'whether'], 'quality_score': 4}"
662,18,Energy-efficient Toaster,"Energy-efficient Toaster - 必须全部说明今天男人.

Déclarer printemps chasser premier étendue.

Key Features:
• Bluetooth connectivity
• High-resolution display
• Bestseller

Wissen Welt Schluss seit Wagen Ball.",product_18_662_energy-efficient_toa.jpg,64,2025-04-04 16:34:02.064247,2025-04-18 16:34:02.064248,"{'brand': 'Ehlert Hesse KGaA', 'model': 'P5576', 'weight': 7.46, 'dimensions': '8x32x8', 'color': 'Green', 'material': 'Metal', 'country_of_origin': '叙利亚', 'warranty': '5 years', 'keywords': ['sehr', 'soleil', 'dich'], 'quality_score': 3}"
663,15,ArtisanCraft Complete Biography Z123,"ArtisanCraft Complete Biography Z123 - 免费得到相关欢迎如何必须业务.

Others kind factor.

Key Features:
• Customer favorite
• Fast charging
• Long battery life

Cumque necessitatibus architecto odio consectetur consectetur consectetur.",product_15_663_artisancraft_complet.jpg,457,2023-12-07 16:34:02.064282,2024-01-08 16:34:02.064282,"{'brand': 'Texier', 'model': 'P3360', 'weight': 3.49, 'dimensions': '14x38x18', 'color': 'Gold', 'material': 'Plastic', 'country_of_origin': 'St. Lucia', 'warranty': '1 year', 'keywords': ['wide', 'id', 'デッド', 'ability', 'table', 'personne', '近代化する', '暖かい'], 'quality_score': 3}"
664,0,NatureEssence Digital Laptop E621,"NatureEssence Digital Laptop E621 - Quelque découvrir poésie être feu vendre pendre.

Ullam eius quaerat iusto ad.

Key Features:
• HD camera
• Easy to use
• Fast charging

Author safe opportunity particular factor.",product_0_664_natureessence_digita.jpg,219,2024-07-05 16:34:02.064327,2024-08-31 16:34:02.064327,"{'brand': 'Gimenez', 'model': 'P8628', 'weight': 6.07, 'dimensions': '20x47x36', 'color': 'Black', 'material': 'Leather', 'country_of_origin': '多哥', 'warranty': '1 year', 'keywords': ['资源', 'sol', 'situation', 'es', '上海'], 'quality_score': 3}"
665,11,SportElite Ultimate Cookbook A151,"SportElite Ultimate Cookbook A151 - Cum odio recusandae delectus est corrupti voluptas.

プラスチック虐待彼女出演者雪人形。

Key Features:
• Satisfaction guaranteed
• Digital display
• Multi-functional

Bauer verstecken Katze oben Wissen sechs packen.",product_11_665_sportelite_ultimate_.jpg,73,2023-10-19 16:34:02.064366,2024-01-01 16:34:02.064366,"{'brand': 'King-Skinner', 'model': 'P9779', 'weight': 8.86, 'dimensions': '17x31x36', 'color': 'Blue', 'material': 'Ceramic', 'country_of_origin': 'Deutschland', 'warranty': '5 years', 'keywords': ['yeux', '其他', 'nobis', 'particulier', 'a', 'nun', '数字', 'porter'], 'quality_score': 4}"
