inventory_id,seller_id,product_id,quantity,unit_price,created_at,updated_at,additional_data
977,19,693,0,18.99,2024-05-31 16:34:02.109150,2024-05-31 16:34:02.109150,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-10', 'discount_percent': 0, 'minimum_order_quantity': 1}"
978,394,453,23,14.02,2023-09-23 16:34:02.109160,2023-11-10 16:34:02.109160,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-11-10', 'price': 14.02}], 'restock_date': None, 'discount_percent': 17, 'minimum_order_quantity': 1}"
979,88,906,115,108.51,2024-06-14 16:34:02.109177,2025-02-11 16:34:02.109177,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-07-30', 'price': 64.52}, {'date': '2024-10-06', 'price': 80.65}, {'date': '2024-11-30', 'price': 86.26}, {'date': '2025-02-11', 'price': 108.51}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
980,46,102,2,249.99,2025-02-17 16:34:02.109190,2025-02-17 16:34:02.109190,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': '2025-05-12', 'discount_percent': 0, 'minimum_order_quantity': 1}"
981,81,944,0,1939.99,2023-06-03 16:34:02.109207,2023-06-03 16:34:02.109207,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-05', 'discount_percent': 0, 'minimum_order_quantity': 1}"
982,54,455,6,509.99,2023-12-26 16:34:02.109218,2023-12-26 16:34:02.109218,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 23, 'minimum_order_quantity': 1}"
983,290,540,0,419.99,2023-06-07 16:34:02.109228,2023-06-07 16:34:02.109228,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-26', 'discount_percent': 0, 'minimum_order_quantity': 1}"
984,19,290,2,218.44,2024-02-16 16:34:02.109237,2024-04-05 16:34:02.109237,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-04-05', 'price': 218.44}], 'restock_date': '2025-05-08', 'discount_percent': 23, 'minimum_order_quantity': 1}"
985,50,855,41,59.54,2024-03-24 16:34:02.109255,2025-01-17 16:34:02.109255,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-06-08', 'price': 61.25}, {'date': '2024-07-10', 'price': 49.98}, {'date': '2024-09-02', 'price': 60.6}, {'date': '2024-11-12', 'price': 64.26}, {'date': '2025-01-17', 'price': 59.54}], 'restock_date': None, 'discount_percent': 3, 'minimum_order_quantity': 1}"
986,212,301,0,45.14,2023-10-13 16:34:02.109272,2024-07-17 16:34:02.109272,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-12-07', 'price': 34.18}, {'date': '2024-02-03', 'price': 38.13}, {'date': '2024-03-29', 'price': 47.72}, {'date': '2024-05-21', 'price': 41.75}, {'date': '2024-07-17', 'price': 45.14}], 'restock_date': '2025-05-02', 'discount_percent': 0, 'minimum_order_quantity': 1}"
987,45,586,39,94.09,2025-02-03 16:34:02.109294,2025-06-30 16:34:02.109294,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-02-21', 'price': 110.42}, {'date': '2025-04-10', 'price': 94.09}], 'restock_date': None, 'discount_percent': 22, 'minimum_order_quantity': 1}"
988,59,570,0,636.86,2024-07-20 16:34:02.109309,2025-03-08 16:34:02.109309,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-08-21', 'price': 576.82}, {'date': '2024-11-12', 'price': 653.65}, {'date': '2025-02-02', 'price': 650.47}, {'date': '2025-03-08', 'price': 636.86}], 'restock_date': '2025-05-17', 'discount_percent': 20, 'minimum_order_quantity': 1}"
989,164,191,0,77.35,2024-03-03 16:34:02.109325,2024-07-05 16:34:02.109325,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-04-21', 'price': 79.56}, {'date': '2024-05-12', 'price': 85.91}, {'date': '2024-07-05', 'price': 77.35}], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
990,353,164,0,19.99,2024-03-10 16:34:02.109338,2024-03-10 16:34:02.109338,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
991,38,841,0,12.12,2024-02-14 16:34:02.109352,2024-07-24 16:34:02.109352,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-04', 'price': 16.38}, {'date': '2024-05-13', 'price': 13.72}, {'date': '2024-06-01', 'price': 14.86}, {'date': '2024-06-26', 'price': 11.94}, {'date': '2024-07-24', 'price': 12.12}], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
992,82,316,129,139.99,2025-01-23 16:34:02.109372,2025-01-23 16:34:02.109372,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
993,68,874,0,1358.39,2023-05-23 16:34:02.109385,2023-12-30 16:34:02.109385,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-06-27', 'price': 1154.1}, {'date': '2023-07-12', 'price': 1449.17}, {'date': '2023-09-05', 'price': 1290.41}, {'date': '2023-10-06', 'price': 1251.62}, {'date': '2023-12-30', 'price': 1358.39}], 'restock_date': '2025-05-18', 'discount_percent': 0, 'minimum_order_quantity': 1}"
994,50,57,0,54.58,2024-11-28 16:34:02.109402,2025-05-06 16:34:02.109402,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-02-01', 'price': 50.31}, {'date': '2025-04-08', 'price': 54.58}], 'restock_date': '2025-04-20', 'discount_percent': 0, 'minimum_order_quantity': 3}"
995,481,683,0,163.38,2024-11-19 16:34:02.109420,2025-03-05 16:34:02.109420,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-12-15', 'price': 208.53}, {'date': '2025-01-31', 'price': 166.92}, {'date': '2025-03-05', 'price': 163.38}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
996,215,430,112,247.09,2024-05-10 16:34:02.109437,2025-03-09 16:34:02.109437,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-07-16', 'price': 193.83}, {'date': '2024-09-24', 'price': 220.36}, {'date': '2024-11-23', 'price': 182.99}, {'date': '2025-01-17', 'price': 235.43}, {'date': '2025-03-09', 'price': 247.09}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
997,20,83,0,529.61,2024-09-04 16:34:02.109452,2025-05-11 16:34:02.109452,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-11-28', 'price': 545.05}, {'date': '2025-02-14', 'price': 529.61}], 'restock_date': '2025-05-04', 'discount_percent': 0, 'minimum_order_quantity': 1}"
998,47,60,67,84.34,2024-10-03 16:34:02.109462,2025-02-14 16:34:02.109462,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-11-08', 'price': 60.24}, {'date': '2024-11-29', 'price': 72.46}, {'date': '2024-12-26', 'price': 72.44}, {'date': '2025-02-14', 'price': 84.34}], 'restock_date': None, 'discount_percent': 21, 'minimum_order_quantity': 1}"
999,34,617,0,160.34,2023-05-31 16:34:02.109481,2023-08-16 16:34:02.109481,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-07-14', 'price': 146.22}, {'date': '2023-08-16', 'price': 160.34}], 'restock_date': '2025-04-28', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1000,174,971,0,228.87,2025-01-23 16:34:02.109503,2025-05-09 16:34:02.109503,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-04-08', 'price': 228.87}], 'restock_date': '2025-04-27', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1001,70,935,0,32.59,2023-05-12 16:34:02.109522,2023-06-25 16:34:02.109522,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-06-09', 'price': 32.43}, {'date': '2023-06-25', 'price': 32.59}], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1002,19,22,48,36.17,2024-05-25 16:34:02.109532,2024-08-13 16:34:02.109532,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-08-13', 'price': 36.17}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
1003,66,134,18,56.06,2023-10-18 16:34:02.109539,2024-01-22 16:34:02.109539,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-01-01', 'price': 43.67}, {'date': '2024-01-22', 'price': 56.06}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1004,281,606,10,5.74,2023-08-20 16:34:02.109554,2024-05-18 16:34:02.109554,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-11-15', 'price': 4.22}, {'date': '2024-02-05', 'price': 4.94}, {'date': '2024-03-20', 'price': 4.61}, {'date': '2024-05-18', 'price': 5.74}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1005,37,789,5,24.05,2025-01-21 16:34:02.109575,2025-06-24 16:34:02.109575,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-04-05', 'price': 24.05}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1006,458,221,25,1127.15,2024-05-24 16:34:02.109584,2024-07-19 16:34:02.109584,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-07-19', 'price': 1127.15}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1007,68,877,55,21.15,2024-11-13 16:34:02.109600,2025-02-02 16:34:02.109600,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-02-02', 'price': 21.15}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1008,46,402,88,158.31,2024-12-29 16:34:02.109610,2025-05-03 16:34:02.109610,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-02-14', 'price': 158.31}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1009,55,785,0,49.99,2023-11-06 16:34:02.109626,2023-11-06 16:34:02.109626,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1010,414,379,50,153.27,2023-05-05 16:34:02.109636,2023-06-12 16:34:02.109636,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-06-12', 'price': 153.27}], 'restock_date': None, 'discount_percent': 8, 'minimum_order_quantity': 1}"
1011,51,133,0,20.74,2023-10-29 16:34:02.109643,2024-08-08 16:34:02.109643,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-01-19', 'price': 22.3}, {'date': '2024-04-05', 'price': 18.29}, {'date': '2024-06-24', 'price': 20.32}, {'date': '2024-08-08', 'price': 20.74}], 'restock_date': '2025-05-18', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1012,84,166,10,213.46,2024-09-01 16:34:02.109658,2025-04-07 16:34:02.109658,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-11-27', 'price': 240.54}, {'date': '2025-02-16', 'price': 228.58}, {'date': '2025-04-07', 'price': 213.46}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1013,318,689,9,36.19,2023-08-15 16:34:02.109676,2023-11-05 16:34:02.109676,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-11-05', 'price': 36.19}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1014,4,103,0,117.17,2024-04-30 16:34:02.109683,2025-03-16 16:34:02.109683,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-27', 'price': 62.18}, {'date': '2024-10-11', 'price': 78.61}, {'date': '2024-12-22', 'price': 96.39}, {'date': '2025-03-16', 'price': 117.17}], 'restock_date': '2025-05-04', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1015,84,752,4,56.99,2024-07-29 16:34:02.109705,2024-07-29 16:34:02.109705,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': '2025-05-14', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1016,247,337,0,3362.94,2024-01-11 16:34:02.109715,2024-06-07 16:34:02.109715,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-02-07', 'price': 3701.34}, {'date': '2024-04-10', 'price': 3628.75}, {'date': '2024-05-01', 'price': 3161.54}, {'date': '2024-05-18', 'price': 3796.65}, {'date': '2024-06-07', 'price': 3362.94}], 'restock_date': '2025-05-05', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1017,336,365,0,21.99,2023-05-22 16:34:02.109735,2023-05-22 16:34:02.109735,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-16', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1018,24,628,31,3437.01,2023-07-16 16:34:02.109748,2023-08-21 16:34:02.109748,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-08-21', 'price': 3437.01}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1019,493,171,0,31.91,2024-02-19 16:34:02.109756,2024-03-27 16:34:02.109756,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-27', 'price': 31.91}], 'restock_date': '2025-05-05', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1020,49,90,32,88.57,2024-08-20 16:34:02.109764,2025-03-02 16:34:02.109764,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-11-05', 'price': 82.36}, {'date': '2024-11-23', 'price': 84.19}, {'date': '2025-02-03', 'price': 92.72}, {'date': '2025-03-02', 'price': 88.57}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1021,395,274,47,2614.0,2024-06-16 16:34:02.109779,2024-11-15 16:34:02.109779,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-09-12', 'price': 2944.01}, {'date': '2024-11-15', 'price': 2614.0}], 'restock_date': None, 'discount_percent': 6, 'minimum_order_quantity': 1}"
1022,1,989,8,189.58,2024-03-21 16:34:02.109811,2024-07-25 16:34:02.109811,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-05-04', 'price': 158.59}, {'date': '2024-07-10', 'price': 168.74}, {'date': '2024-07-25', 'price': 189.58}], 'restock_date': None, 'discount_percent': 21, 'minimum_order_quantity': 1}"
1023,311,159,72,102.5,2025-02-16 16:34:02.109825,2025-03-14 16:34:02.109825,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-03-14', 'price': 102.5}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1024,4,488,198,57.65,2024-03-02 16:34:02.109836,2024-08-08 16:34:02.109836,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-05-10', 'price': 44.63}, {'date': '2024-06-03', 'price': 49.52}, {'date': '2024-08-08', 'price': 57.65}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1025,23,737,63,2159.99,2025-03-18 16:34:02.109855,2025-03-18 16:34:02.109855,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 5, 'minimum_order_quantity': 1}"
1026,95,350,0,186.54,2024-03-05 16:34:02.109863,2024-08-22 16:34:02.109863,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-05-09', 'price': 137.38}, {'date': '2024-07-21', 'price': 170.52}, {'date': '2024-08-22', 'price': 186.54}], 'restock_date': '2025-05-04', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1027,15,345,37,148.9,2024-10-15 16:34:02.109878,2024-11-30 16:34:02.109878,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-11-30', 'price': 148.9}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1028,174,779,2,29.24,2025-02-24 16:34:02.109893,2025-05-19 16:34:02.109893,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-03-23', 'price': 29.24}], 'restock_date': '2025-04-26', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1029,56,856,30,21.99,2025-03-19 16:34:02.109912,2025-03-19 16:34:02.109912,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 28, 'minimum_order_quantity': 1}"
1030,38,592,1,1534.03,2025-01-21 16:34:02.109924,2025-04-11 16:34:02.109924,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-02-19', 'price': 1512.04}, {'date': '2025-03-12', 'price': 1536.1}, {'date': '2025-04-11', 'price': 1534.03}], 'restock_date': '2025-04-20', 'discount_percent': 27, 'minimum_order_quantity': 1}"
1031,14,339,27,208.53,2023-08-10 16:34:02.109939,2024-04-09 16:34:02.109939,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-10-24', 'price': 153.22}, {'date': '2024-01-02', 'price': 174.27}, {'date': '2024-01-30', 'price': 191.21}, {'date': '2024-03-21', 'price': 192.4}, {'date': '2024-04-09', 'price': 208.53}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1032,319,472,157,19.73,2023-05-04 16:34:02.109959,2024-01-05 16:34:02.109959,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-07-27', 'price': 17.98}, {'date': '2023-10-10', 'price': 18.45}, {'date': '2024-01-05', 'price': 19.73}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1033,55,466,153,94.13,2024-09-19 16:34:02.109974,2025-01-26 16:34:02.109974,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-11-05', 'price': 91.99}, {'date': '2024-12-13', 'price': 116.77}, {'date': '2025-01-26', 'price': 94.13}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
1034,201,66,115,949.99,2024-03-21 16:34:02.109985,2024-03-21 16:34:02.109985,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 6, 'minimum_order_quantity': 1}"
1035,55,393,0,5009.99,2024-12-20 16:34:02.109993,2024-12-20 16:34:02.109993,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-15', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1036,287,990,27,705.7,2024-01-29 16:34:02.110010,2024-05-10 16:34:02.110010,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-02-28', 'price': 840.26}, {'date': '2024-05-10', 'price': 705.7}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 2}"
1037,470,655,4,68.92,2023-08-14 16:34:02.110026,2024-02-01 16:34:02.110026,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-28', 'price': 95.17}, {'date': '2023-12-20', 'price': 80.22}, {'date': '2024-02-01', 'price': 68.92}], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1038,275,744,25,26.99,2025-02-24 16:34:02.110047,2025-02-24 16:34:02.110047,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 14, 'minimum_order_quantity': 1}"
1039,77,442,122,251.57,2024-03-29 16:34:02.110056,2024-12-29 16:34:02.110056,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-06-21', 'price': 158.16}, {'date': '2024-07-18', 'price': 174.36}, {'date': '2024-08-30', 'price': 193.21}, {'date': '2024-10-03', 'price': 202.34}, {'date': '2024-12-29', 'price': 251.57}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1040,18,637,7,149.99,2025-01-23 16:34:02.110078,2025-01-23 16:34:02.110078,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1041,174,980,50,369.01,2025-01-04 16:34:02.110093,2025-05-07 16:34:02.110093,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-02-27', 'price': 369.01}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1042,99,98,40,143.9,2023-07-05 16:34:02.110101,2023-10-15 16:34:02.110101,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-08-09', 'price': 115.65}, {'date': '2023-10-15', 'price': 143.9}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
